구분명,측정일,수위비율
강남,2019-06-01,0.10629282407407407
강남,2019-06-02,0.10506484848484848
강남,2019-06-03,0.1095329861111111
강남,2019-06-04,0.10978298611111112
강남,2019-06-05,0.11078472222222223
강남,2019-06-06,0.11110590277777778
강남,2019-06-07,0.1492690972222222
강남,2019-06-08,0.11141666666666666
강남,2019-06-09,0.1090798611111111
강남,2019-06-10,0.11784201388888889
강남,2019-06-11,0.16635507088331516
강남,2019-06-12,0.20453877314814817
강남,2019-06-13,0.20383101851851854
강남,2019-06-14,0.2039542824074074
강남,2019-06-15,0.20395775462962965
강남,2019-06-16,0.2031585648148148
강남,2019-06-17,1.3536795138888889
강남,2019-06-18,1.7405093176404651
강남,2019-06-19,0.07981535606587799
강남,2019-06-20,0.08040960648148149
강남,2019-06-21,0.08028528424221373
강남,2019-06-22,0.07796354166666666
강남,2019-06-23,0.0773361111111111
강남,2019-06-24,0.07949502314814814
강남,2019-06-25,0.07962025462962963
강남,2019-06-26,0.07992546296296296
강남,2019-06-27,0.08064236111111112
강남,2019-06-28,0.08141539351851852
강남,2019-06-29,0.07789085648148147
강남,2019-06-30,0.07810717592592592
강남,2019-07-01,0.08063182870370371
강남,2019-07-02,0.08069699074074074
강남,2019-07-03,0.08056481481481483
강남,2019-07-04,0.08074872685185185
강남,2019-07-05,0.07981776765375855
강남,2019-07-06,0.0772400462962963
강남,2019-07-07,0.07617789351851852
강남,2019-07-08,0.07895243055555555
강남,2019-07-09,0.07685092592592592
강남,2019-07-10,0.08411249999999999
강남,2019-07-11,0.08480203987019008
강남,2019-07-12,0.0843861111111111
강남,2019-07-13,0.08333067129629629
강남,2019-07-14,0.08261192129629628
강남,2019-07-15,0.11632488425925926
강남,2019-07-16,0.12555972222222223
강남,2019-07-17,0.08412118055555556
강남,2019-07-18,0.0854087962962963
강남,2019-07-19,0.08338553240740741
강남,2019-07-20,0.07867488425925925
강남,2019-07-21,0.08235081018518518
강남,2019-07-22,0.08152951388888889
강남,2019-07-23,0.08135092592592592
강남,2019-07-24,0.0810298611111111
강남,2019-07-25,0.08416956018518519
강남,2019-07-26,0.11451088719017836
강남,2019-07-27,0.09123715277777777
강남,2019-07-28,0.08492488425925926
강남,2019-07-29,0.07842638888888889
강남,2019-07-30,0.07754560185185186
강남,2019-07-31,0.1042255787037037
강남,2019-08-01,0.10747465277777778
강남,2019-08-02,0.07958738425925926
강남,2019-08-03,0.07884502314814815
강남,2019-08-04,0.07852187499999999
강남,2019-08-05,0.08030983796296295
강남,2019-08-06,0.08023634259259259
강남,2019-08-07,0.08497407407407408
강남,2019-08-08,0.07959756944444443
강남,2019-08-09,0.0810849537037037
강남,2019-08-10,0.0763420716112532
강남,2019-08-11,0.07170833333333333
강남,2019-08-12,0.09054222222222222
강남,2019-08-13,0.0799375
강남,2019-08-14,0.08012453942520266
강남,2019-08-15,0.1724216504404265
강남,2019-08-16,0.17853160078086872
강남,2019-08-17,0.07942153589315525
강남,2019-08-18,0.0793837458863929
강남,2019-08-19,0.08743686006825938
강남,2019-08-20,0.08295902777777778
강남,2019-08-21,0.08363125
강남,2019-08-22,0.081065
강남,2019-08-23,0.08024916666666666
강남,2019-08-24,0.07988916666666666
강남,2019-08-25,0.08388651515151514
강남,2019-08-26,0.09380923344947736
강남,2019-08-27,0.09439131944444444
강남,2019-08-28,0.08946076388888889
강남,2019-08-29,0.1107673611111111
강남,2019-08-30,0.08979575504523311
강남,2019-08-31,0.08628715277777778
강동,2019-06-01,0.11921464646464648
강동,2019-06-02,0.1187042297979798
강동,2019-06-03,0.11810179924242424
강동,2019-06-04,0.11733443813131314
강동,2019-06-05,0.11912870896464647
강동,2019-06-06,0.1240497159090909
강동,2019-06-07,0.13999502840909092
강동,2019-06-08,0.12109572285353536
강동,2019-06-09,0.1204993686868687
강동,2019-06-10,0.12704928188131312
강동,2019-06-11,0.12129884785353537
강동,2019-06-12,0.12033183396464647
강동,2019-06-13,0.11943682917367128
강동,2019-06-14,0.11972159090909092
강동,2019-06-15,0.12040214646464646
강동,2019-06-16,0.12081186868686869
강동,2019-06-17,0.12171377840909092
강동,2019-06-18,0.12676889993686868
강동,2019-06-19,0.1243348721590909
강동,2019-06-20,0.12184485479797981
강동,2019-06-21,0.11942215711118151
강동,2019-06-22,0.11786581894097552
강동,2019-06-23,0.11878756313131314
강동,2019-06-24,0.11734910581222058
강동,2019-06-28,0.11991694610034774
강동,2019-06-29,0.12002541035353535
강동,2019-06-30,0.1196434659090909
강동,2019-07-01,0.11894728535353535
강동,2019-07-02,0.11823287563131313
강동,2019-07-03,0.11837523674242424
강동,2019-07-04,0.11741256313131314
강동,2019-07-05,0.11677469455373783
강동,2019-07-06,0.11648200757575758
강동,2019-07-07,0.11752367424242426
강동,2019-07-08,0.11801152146464647
강동,2019-07-09,0.11765648674242425
강동,2019-07-10,0.12388608743686869
강동,2019-07-11,0.1236864346590909
강동,2019-07-12,0.12039248574303925
강동,2019-07-13,0.11911742424242425
강동,2019-07-14,0.11878929924242425
강동,2019-07-15,0.12908964646464646
강동,2019-07-16,0.12622679924242425
강동,2019-07-17,0.12089867424242424
강동,2019-07-18,0.12052888257575757
강동,2019-07-19,0.11994294507575758
강동,2019-07-20,0.12130449021464645
강동,2019-07-21,0.12373287563131313
강동,2019-07-22,0.12122506313131313
