자치구(구),날짜,1hr 최대 강수량(mm),일평균 강수량(mm),경사도(˚),해발고도(m),불투수면(%),녹지 면적율(%),하천 면적율(%),복개하천 개수(개),맨홀 개수(개),빗물받이 개수(개),빗물 펌프 개수(개),[AVG] 하수관로 비율(%),[MAX] 하수관로 비율(%),침수 피해(0/1)
성동,20200829,0.3629567322686177,0.7554723835369984,-0.7547456168693416,-0.8518784702386547,0.9626897119888365,-0.33496440902271996,1.6164138162738457,0.6063699187554584,-1.1978961945439184,-0.7768291377968013,-0.6323195437279672,0.8157076907484886,0.5279243411124453,1
성동,20200830,-0.11774882665942368,-0.11748442502900525,-0.7547456168693416,-0.8518784702386547,0.9626897119888365,-0.33496440902271996,1.6164138162738457,0.6063699187554584,-1.1978961945439184,-0.7768291377968013,-0.6323195437279672,0.8570283113154777,0.5279243411124453,1
성동,20200831,-0.4181898009894496,-0.3575475473846562,-0.7547456168693416,-0.8518784702386547,0.9626897119888365,-0.33496440902271996,1.6164138162738457,0.6063699187554584,-1.1978961945439184,-0.7768291377968013,-0.6323195437279672,-0.20235129655836506,-0.1361008785091908,0
광진,20200601,-0.4181898009894496,-0.3575475473846562,0.40870772317704473,-0.4336844468159953,0.4293731421074333,-0.38809311050765477,0.7360257650924216,-1.177071018760596,-0.3907032552119685,0.9857915942111477,-0.6323195437279672,-0.9573086618867462,-0.3053119383611917,0
광진,20200602,-0.2980134112574392,-0.31389970695635605,0.40870772317704473,-0.4336844468159953,0.4293731421074333,-0.38809311050765477,0.7360257650924216,-1.177071018760596,-0.3907032552119685,0.9857915942111477,-0.6323195437279672,-0.9218113744606192,-0.28736531080385025,0
광진,20200603,-0.4181898009894496,-0.3575475473846562,0.40870772317704473,-0.4336844468159953,0.4293731421074333,-0.38809311050765477,0.7360257650924216,-1.177071018760596,-0.3907032552119685,0.9857915942111477,-0.6323195437279672,-0.9261452816324429,-0.30274813438597165,0
광진,20200604,-0.4181898009894496,-0.3575475473846562,0.40870772317704473,-0.4336844468159953,0.4293731421074333,-0.38809311050765477,0.7360257650924216,-1.177071018760596,-0.3907032552119685,0.9857915942111477,-0.6323195437279672,-0.9477788421181814,-0.30274813438597165,0
광진,20200605,-0.4181898009894496,-0.3575475473846562,0.40870772317704473,-0.4336844468159953,0.4293731421074333,-0.38809311050765477,0.7360257650924216,-1.177071018760596,-0.3907032552119685,0.9857915942111477,-0.6323195437279672,-0.9551317074825547,-0.3053119383611917,0
광진,20200606,-0.4181898009894496,-0.3575475473846562,0.40870772317704473,-0.4336844468159953,0.4293731421074333,-0.38809311050765477,0.7360257650924216,-1.177071018760596,-0.3907032552119685,0.9857915942111477,-0.6323195437279672,-0.9427355462273018,-0.3053119383611917,0
광진,20200607,-0.4181898009894496,-0.3575475473846562,0.40870772317704473,-0.4336844468159953,0.4293731421074333,-0.38809311050765477,0.7360257650924216,-1.177071018760596,-0.3907032552119685,0.9857915942111477,-0.6323195437279672,-0.94414342259078,-0.3053119383611917,0
광진,20200608,-0.4181898009894496,-0.3575475473846562,0.40870772317704473,-0.4336844468159953,0.4293731421074333,-0.38809311050765477,0.7360257650924216,-1.177071018760596,-0.3907032552119685,0.9857915942111477,-0.6323195437279672,-0.9562242200588426,-0.18276211015827878,0
