구분명,측정일,수위비율
강서,2019-06-28,0.16799999999999998
강서,2019-06-29,0.16799999999999998
강서,2019-06-30,0.16799999999999998
강서,2019-07-01,0.45
강서,2019-07-02,0.16799999999999998
강서,2019-07-03,0.16799999999999998
강서,2019-07-04,0.16399999999999998
강서,2019-07-05,0.16799999999999998
강서,2019-07-09,0.16799999999999998
강서,2019-07-10,0.188
강서,2019-07-11,0.16799999999999998
강서,2019-07-12,0.16799999999999998
강서,2019-07-13,0.16799999999999998
강서,2019-07-14,0.16799999999999998
강서,2019-07-15,0.45
강서,2019-07-16,0.16799999999999998
강서,2019-07-17,0.184
강서,2019-07-18,0.16799999999999998
강서,2019-07-19,16.383333333333333
강서,2019-07-20,0.16399999999999998
강서,2019-07-21,16.383333333333333
강서,2019-07-22,16.383333333333333
강서,2019-07-23,16.383333333333333
강서,2019-07-24,0.172
강서,2019-07-25,0.21200000000000002
강서,2019-07-26,16.37222222222222
강서,2019-07-27,0.5277777777777778
강서,2019-07-28,0.5777777777777778
강서,2019-07-29,0.7055555555555556
강서,2019-07-30,0.188
강서,2019-07-31,0.95
강서,2019-08-01,0.405
강서,2019-08-02,0.18333333333333335
강서,2019-08-03,0.4
강서,2019-08-04,0.16399999999999998
강서,2019-08-05,0.16399999999999998
강서,2019-08-06,0.9444444444444444
강서,2019-08-07,0.7111111111111111
강서,2019-08-08,0.7055555555555556
강서,2019-08-09,0.17222222222222222
강서,2019-08-10,0.17222222222222222
강서,2019-08-11,0.22000000000000003
강서,2019-08-12,0.7444444444444445
강서,2019-08-13,0.7277777777777777
강서,2019-08-14,4.0
강서,2019-08-15,0.21200000000000002
강서,2019-08-16,0.16399999999999998
강서,2019-08-17,0.16799999999999998
강서,2019-08-19,0.16799999999999998
강서,2019-08-20,0.16799999999999998
강서,2019-08-21,0.16799999999999998
강서,2019-08-22,0.16399999999999998
강서,2019-08-23,0.16399999999999998
강서,2019-08-24,0.16399999999999998
강서,2019-08-25,0.16399999999999998
강서,2019-08-26,0.16799999999999998
강서,2019-08-27,0.16799999999999998
강서,2019-08-28,0.16799999999999998
강서,2019-08-29,0.8119999999999999
강서,2019-08-30,0.16799999999999998
강서,2019-08-31,0.16799999999999998
관악,2019-06-01,0.236
관악,2019-06-02,0.23199999999999998
관악,2019-06-03,0.26
관악,2019-06-04,0.1129032258064516
관악,2019-06-05,0.11612903225806451
관악,2019-06-06,0.175
관악,2019-06-07,0.33548387096774196
관악,2019-06-08,0.115
관악,2019-06-09,0.11612903225806451
관악,2019-06-10,0.21
관악,2019-06-11,0.7741935483870968
관악,2019-06-12,0.11612903225806451
관악,2019-06-13,0.1129032258064516
관악,2019-06-14,0.11
관악,2019-06-15,0.11
관악,2019-06-16,0.11
관악,2019-06-17,0.1129032258064516
관악,2019-06-18,0.316
관악,2019-06-19,0.1129032258064516
관악,2019-06-20,0.1129032258064516
관악,2019-06-21,0.11612903225806451
관악,2019-06-22,0.115
관악,2019-06-23,0.115
관악,2019-06-24,0.1129032258064516
관악,2019-06-25,0.11612903225806451
관악,2019-06-26,0.1129032258064516
관악,2019-06-27,0.11612903225806451
관악,2019-06-28,0.11612903225806451
관악,2019-06-29,0.15483870967741933
관악,2019-06-30,0.1129032258064516
관악,2019-07-01,0.11612903225806451
관악,2019-07-02,0.1129032258064516
관악,2019-07-03,0.11612903225806451
관악,2019-07-04,0.10967741935483871
관악,2019-07-05,0.115
관악,2019-07-09,0.10833333333333334
관악,2019-07-10,0.1129032258064516
관악,2019-07-11,0.11
관악,2019-07-12,0.11612903225806451
관악,2019-07-13,0.11
관악,2019-07-14,0.1129032258064516
관악,2019-07-15,0.23548387096774193
관악,2019-07-16,0.17
관악,2019-07-17,0.11612903225806451
관악,2019-07-18,0.13548387096774192
관악,2019-07-19,0.115
관악,2019-07-20,6.760000000000001
관악,2019-07-21,0.2064516129032258
관악,2019-07-22,0.1129032258064516
관악,2019-07-24,0.1129032258064516
관악,2019-07-25,0.2225806451612903
관악,2019-07-26,0.46399999999999997
관악,2019-07-27,0.2064516129032258
관악,2019-07-28,0.392
관악,2019-07-29,0.12
관악,2019-07-30,0.115
관악,2019-07-31,0.45599999999999996
관악,2019-08-01,0.43600000000000005
관악,2019-08-02,0.145
관악,2019-08-03,0.616
관악,2019-08-04,0.33999999999999997
관악,2019-08-05,0.135
관악,2019-08-06,0.12
관악,2019-08-07,0.14516129032258066
관악,2019-08-08,0.11612903225806451
관악,2019-08-09,0.115
관악,2019-08-10,0.115
관악,2019-08-11,0.2032258064516129
관악,2019-08-12,0.3258064516129032
관악,2019-08-13,0.34
관악,2019-08-14,0.2625
관악,2019-08-15,0.3258064516129032
관악,2019-08-16,0.14
관악,2019-08-17,0.125
관악,2019-08-18,0.12
관악,2019-08-19,0.12
관악,2019-08-20,0.11612903225806451
관악,2019-08-21,0.1129032258064516
관악,2019-08-22,0.11612903225806451
관악,2019-08-23,0.11612903225806451
관악,2019-08-24,0.11
관악,2019-08-25,0.1129032258064516
관악,2019-08-26,0.11612903225806451
관악,2019-08-27,0.25806451612903225
관악,2019-08-28,0.11935483870967742
관악,2019-08-29,0.5842105263157895
관악,2019-08-30,0.12258064516129032
관악,2019-08-31,0.11612903225806451
광진,2019-06-01,0.08
광진,2019-06-02,0.08
광진,2019-06-03,0.08285714285714285
광진,2019-06-04,0.08285714285714285
광진,2019-06-05,0.08285714285714285
광진,2019-06-06,0.11714285714285713
광진,2019-06-07,0.4057142857142857
광진,2019-06-08,0.08285714285714285
광진,2019-06-09,0.08
광진,2019-06-10,0.16857142857142857
광진,2019-06-11,0.08571428571428572
광진,2019-06-12,0.08285714285714285
광진,2019-06-17,6.24
광진,2019-06-18,0.3833333333333333
광진,2019-06-19,0.08571428571428572
광진,2019-06-20,0.08285714285714285
광진,2019-06-21,0.08285714285714285
광진,2019-06-22,0.08
광진,2019-06-23,0.08
광진,2019-06-24,0.08
광진,2019-06-25,0.08285714285714285
광진,2019-06-26,0.08285714285714285
광진,2019-06-27,0.07428571428571429
광진,2019-06-28,0.07142857142857142
광진,2019-06-29,0.07142857142857142
광진,2019-06-30,0.07142857142857142
광진,2019-07-01,0.07428571428571429
광진,2019-07-02,0.07428571428571429
광진,2019-07-03,0.07142857142857142
광진,2019-07-04,0.06857142857142857
광진,2019-07-05,0.07142857142857142
광진,2019-07-11,0.08285714285714285
광진,2019-07-12,0.07714285714285715
광진,2019-07-15,0.5636363636363637
광진,2019-07-16,0.20606060606060608
광진,2019-07-17,0.08571428571428572
광진,2019-07-18,0.6111111111111112
광진,2019-07-19,0.7777777777777777
광진,2019-07-20,0.7777777777777777
광진,2019-07-21,0.5333333333333333
광진,2019-07-22,0.7777777777777777
광진,2019-07-23,0.7777777777777777
광진,2019-07-24,0.7777777777777777
광진,2019-07-25,0.7777777777777777
광진,2019-07-26,0.6606060606060606
광진,2019-08-02,0.7777777777777777
광진,2019-08-03,0.7777777777777777
광진,2019-08-04,0.8181818181818182
광진,2019-08-05,0.7777777777777777
광진,2019-08-06,0.7777777777777777
광진,2019-08-07,0.8119999999999999
광진,2019-08-08,0.7777777777777777
광진,2019-08-09,0.7777777777777777
광진,2019-08-10,0.7777777777777777
광진,2019-08-11,0.7777777777777777
광진,2019-08-12,0.7777777777777777
광진,2019-08-13,0.7777777777777777
광진,2019-08-14,0.7777777777777777
광진,2019-08-15,0.4542857142857143
광진,2019-08-16,0.09142857142857143
광진,2019-08-17,0.08857142857142856
광진,2019-08-18,0.08857142857142856
광진,2019-08-19,0.08857142857142856
광진,2019-08-20,0.08857142857142856
광진,2019-08-27,0.07222222222222223
광진,2019-08-28,0.06111111111111111
광진,2019-08-29,0.4888888888888889
광진,2019-08-30,0.07222222222222223
광진,2019-08-31,0.07222222222222223
구로,2019-06-01,0.08571428571428572
구로,2019-06-02,0.08214285714285716
구로,2019-06-03,0.08214285714285716
구로,2019-06-04,0.08571428571428572
구로,2019-06-05,0.08214285714285716
구로,2019-06-06,0.10000000000000002
구로,2019-06-07,0.29
구로,2019-06-08,0.08928571428571429
구로,2019-06-09,0.15714285714285717
구로,2019-06-10,0.175
구로,2019-06-11,0.08928571428571429
구로,2019-06-12,0.08928571428571429
구로,2019-06-13,0.08571428571428572
구로,2019-06-14,0.08571428571428572
구로,2019-06-15,0.08571428571428572
구로,2019-06-16,0.08571428571428572
구로,2019-06-17,0.08571428571428572
구로,2019-06-18,0.10714285714285715
구로,2019-06-19,0.08928571428571429
구로,2019-06-20,0.08571428571428572
구로,2019-06-21,0.08571428571428572
구로,2019-06-22,0.08571428571428572
구로,2019-06-23,0.08571428571428572
구로,2019-06-24,0.08571428571428572
구로,2019-06-25,0.08571428571428572
구로,2019-06-26,0.08214285714285716
구로,2019-06-27,0.08571428571428572
구로,2019-06-28,0.08571428571428572
구로,2019-06-29,0.08928571428571429
구로,2019-06-30,0.08928571428571429
구로,2019-07-01,0.10357142857142856
구로,2019-07-02,0.10000000000000002
구로,2019-07-03,0.10000000000000002
구로,2019-07-04,0.10000000000000002
구로,2019-07-05,0.10000000000000002
구로,2019-07-09,0.10000000000000002
구로,2019-07-10,0.13571428571428573
구로,2019-07-11,0.1142857142857143
구로,2019-07-12,0.10357142857142856
구로,2019-07-13,0.10000000000000002
구로,2019-07-14,0.10000000000000002
구로,2019-07-15,0.42142857142857143
구로,2019-07-16,0.12142857142857144
구로,2019-07-17,0.10357142857142856
구로,2019-07-18,0.10357142857142856
구로,2019-07-19,0.10357142857142856
구로,2019-07-20,0.10714285714285715
구로,2019-07-21,0.10000000000000002
구로,2019-07-22,0.10357142857142856
구로,2019-07-23,0.10357142857142856
구로,2019-07-24,0.10357142857142856
구로,2019-07-25,0.13214285714285715
구로,2019-07-26,0.465
구로,2019-07-27,0.10714285714285715
구로,2019-07-28,0.29
구로,2019-07-29,0.14285714285714288
구로,2019-07-30,0.10357142857142856
구로,2019-07-31,0.405
구로,2019-08-01,0.31428571428571433
구로,2019-08-02,0.11071428571428572
구로,2019-08-03,0.27
구로,2019-08-04,0.10357142857142856
구로,2019-08-05,0.10714285714285715
구로,2019-08-06,0.10357142857142856
구로,2019-08-07,0.11071428571428572
구로,2019-08-08,0.10714285714285715
구로,2019-08-09,0.10357142857142856
구로,2019-08-10,0.10357142857142856
구로,2019-08-11,0.17142857142857143
구로,2019-08-12,0.23571428571428574
구로,2019-08-13,0.215
구로,2019-08-14,0.11785714285714287
구로,2019-08-15,0.16071428571428573
구로,2019-08-16,0.10714285714285715
구로,2019-08-17,0.10714285714285715
구로,2019-08-18,0.10714285714285715
구로,2019-08-19,0.10714285714285715
구로,2019-08-20,0.10714285714285715
구로,2019-08-21,0.10714285714285715
구로,2019-08-22,0.10357142857142856
구로,2019-08-23,0.10357142857142856
구로,2019-08-24,0.10714285714285715
구로,2019-08-25,0.10714285714285715
구로,2019-08-26,0.10714285714285715
구로,2019-08-27,0.1642857142857143
구로,2019-08-28,0.10714285714285715
구로,2019-08-29,0.5785714285714286
구로,2019-08-30,0.11071428571428572
구로,2019-08-31,0.10714285714285715
금천,2019-06-01,0.049999999999999996
금천,2019-06-02,0.049999999999999996
금천,2019-06-03,0.14333333333333334
금천,2019-06-04,0.9
금천,2019-06-05,0.15
금천,2019-06-06,0.22999999999999998
금천,2019-06-07,0.296
금천,2019-06-08,0.11
금천,2019-06-09,0.13333333333333333
금천,2019-06-10,0.21
금천,2019-06-11,0.10666666666666667
금천,2019-06-12,0.696
금천,2019-06-13,0.049999999999999996
금천,2019-06-14,0.049999999999999996
금천,2019-06-15,0.049999999999999996
금천,2019-06-16,0.049999999999999996
금천,2019-06-17,0.049999999999999996
금천,2019-06-18,0.124
금천,2019-06-19,0.05333333333333334
금천,2019-06-20,0.05333333333333334
금천,2019-06-21,0.05333333333333334
금천,2019-06-22,0.05333333333333334
금천,2019-06-23,0.05333333333333334
금천,2019-06-24,0.05333333333333334
금천,2019-06-25,0.049999999999999996
금천,2019-06-26,0.08333333333333333
금천,2019-06-27,0.08333333333333333
금천,2019-06-28,0.08666666666666667
금천,2019-06-29,0.08333333333333333
금천,2019-06-30,0.08666666666666667
금천,2019-07-01,0.08333333333333333
금천,2019-07-02,0.08666666666666667
금천,2019-07-03,0.08333333333333333
금천,2019-07-04,0.08333333333333333
금천,2019-07-05,0.08666666666666667
금천,2019-07-09,0.08333333333333333
금천,2019-07-10,0.12666666666666668
금천,2019-07-11,0.08666666666666667
금천,2019-07-12,0.08666666666666667
금천,2019-07-13,0.08333333333333333
금천,2019-07-14,0.08666666666666667
금천,2019-07-15,0.3133333333333333
금천,2019-07-16,0.29
금천,2019-07-17,0.09000000000000001
금천,2019-07-18,0.08666666666666667
금천,2019-07-19,0.09000000000000001
금천,2019-07-20,0.10333333333333333
금천,2019-07-21,0.09666666666666666
금천,2019-07-22,0.09000000000000001
금천,2019-07-23,0.08666666666666667
금천,2019-07-24,0.08666666666666667
금천,2019-07-25,0.15333333333333335
금천,2019-07-26,0.54
금천,2019-07-27,0.19999999999999998
금천,2019-07-28,0.37999999999999995
금천,2019-07-29,0.09000000000000001
금천,2019-07-30,0.08399999999999999
금천,2019-07-31,0.44333333333333336
금천,2019-08-01,0.4466666666666667
금천,2019-08-02,0.09000000000000001
금천,2019-08-03,0.59
금천,2019-08-04,0.16
금천,2019-08-05,0.09000000000000001
금천,2019-08-06,0.08399999999999999
금천,2019-08-07,0.08399999999999999
금천,2019-08-08,0.08399999999999999
금천,2019-08-09,0.08399999999999999
금천,2019-08-10,0.08399999999999999
금천,2019-08-11,0.12333333333333334
금천,2019-08-12,0.24333333333333332
금천,2019-08-13,0.3233333333333333
금천,2019-08-14,0.08
금천,2019-08-15,0.24666666666666667
금천,2019-08-16,0.08
금천,2019-08-17,0.08
금천,2019-08-18,0.08333333333333333
금천,2019-08-19,0.08
금천,2019-08-20,0.08
금천,2019-08-21,0.08
금천,2019-08-22,0.08
금천,2019-08-23,0.07666666666666667
금천,2019-08-24,0.07666666666666667
금천,2019-08-25,0.08
금천,2019-08-26,0.08
금천,2019-08-27,0.09666666666666666
금천,2019-08-28,0.08
금천,2019-08-29,0.38666666666666666
금천,2019-08-30,0.09000000000000001
금천,2019-08-31,0.08666666666666667
노원,2019-06-01,0.07
노원,2019-06-02,0.07
노원,2019-06-03,0.07
노원,2019-06-04,0.07
노원,2019-06-05,0.07
노원,2019-06-06,0.08
노원,2019-06-07,0.16
노원,2019-06-08,0.07
노원,2019-06-09,0.07
노원,2019-06-10,0.11
노원,2019-06-11,0.07
노원,2019-06-12,0.07
노원,2019-06-13,0.07
노원,2019-06-14,0.07
노원,2019-06-15,0.085
노원,2019-06-16,0.07
노원,2019-06-17,0.07
노원,2019-06-18,0.115
노원,2019-06-19,0.07
노원,2019-06-20,0.07
노원,2019-06-21,0.08
노원,2019-06-22,0.07
노원,2019-06-23,0.07
노원,2019-06-24,0.07
노원,2019-06-25,0.07
노원,2019-06-26,0.07
노원,2019-06-27,0.075
노원,2019-06-28,0.07
노원,2019-06-29,0.07
노원,2019-06-30,0.07
노원,2019-07-01,0.07
노원,2019-07-02,0.07
노원,2019-07-03,0.07
노원,2019-07-04,0.07
노원,2019-07-05,0.075
노원,2019-07-09,0.07
노원,2019-07-10,0.09
노원,2019-07-11,0.075
노원,2019-07-12,0.07
노원,2019-07-13,0.07
노원,2019-07-14,0.115
노원,2019-07-15,0.25
노원,2019-07-16,0.355
노원,2019-07-17,0.08
노원,2019-07-18,0.07
노원,2019-07-19,0.07
노원,2019-07-20,0.07
노원,2019-07-21,0.07
노원,2019-07-22,0.07
노원,2019-07-23,0.07
노원,2019-07-24,0.07
노원,2019-07-25,0.085
노원,2019-07-26,0.215
노원,2019-07-27,0.08
노원,2019-07-28,0.225
노원,2019-07-29,0.07
노원,2019-07-30,0.07
노원,2019-07-31,0.29
노원,2019-08-01,0.13
노원,2019-08-02,0.07
노원,2019-08-03,0.105
노원,2019-08-04,0.135
노원,2019-08-05,0.075
노원,2019-08-06,0.07
노원,2019-08-07,0.095
노원,2019-08-08,0.07
노원,2019-08-09,0.07
노원,2019-08-10,0.07
노원,2019-08-11,0.08
노원,2019-08-12,0.175
노원,2019-08-13,0.075
노원,2019-08-14,0.075
노원,2019-08-15,0.195
노원,2019-08-16,0.07
노원,2019-08-17,0.07
노원,2019-08-18,0.07
노원,2019-08-19,0.075
노원,2019-08-20,0.07
노원,2019-08-21,0.07
노원,2019-08-22,0.075
노원,2019-08-23,0.075
노원,2019-08-24,0.07
노원,2019-08-25,0.075
노원,2019-08-26,0.07
노원,2019-08-27,0.115
노원,2019-08-28,0.07
노원,2019-08-29,0.2
노원,2019-08-30,0.13
도봉,2019-06-01,0.08666666666666667
도봉,2019-06-02,0.08666666666666667
도봉,2019-06-03,0.7333333333333334
도봉,2019-06-04,0.08666666666666667
도봉,2019-06-05,0.12
도봉,2019-06-06,0.14666666666666667
도봉,2019-06-18,0.07333333333333333
도봉,2019-06-19,0.07333333333333333
도봉,2019-06-20,0.07333333333333333
도봉,2019-06-21,0.07333333333333333
도봉,2019-06-22,0.07333333333333333
도봉,2019-06-23,0.07333333333333333
도봉,2019-06-24,0.07333333333333333
도봉,2019-06-25,0.07333333333333333
도봉,2019-06-26,0.07333333333333333
도봉,2019-06-27,0.07333333333333333
도봉,2019-06-28,0.07333333333333333
도봉,2019-06-29,0.07333333333333333
도봉,2019-06-30,0.07333333333333333
도봉,2019-07-01,0.13333333333333333
도봉,2019-07-02,0.17333333333333334
도봉,2019-07-03,0.17333333333333334
도봉,2019-07-04,0.17333333333333334
도봉,2019-07-05,0.17333333333333334
도봉,2019-07-09,0.17333333333333334
도봉,2019-07-10,0.62
도봉,2019-07-11,0.62
도봉,2019-07-12,0.62
도봉,2019-07-13,0.62
도봉,2019-07-14,0.62
도봉,2019-07-15,0.62
도봉,2019-07-16,0.62
도봉,2019-07-17,0.62
도봉,2019-07-18,0.62
도봉,2019-07-19,0.62
도봉,2019-07-20,0.62
도봉,2019-07-21,0.62
도봉,2019-07-22,0.62
도봉,2019-07-23,0.62
도봉,2019-07-24,0.62
도봉,2019-07-25,0.62
도봉,2019-07-26,0.62
도봉,2019-07-27,0.62
도봉,2019-07-28,0.62
도봉,2019-07-29,0.62
도봉,2019-07-30,0.62
도봉,2019-07-31,0.62
도봉,2019-08-01,0.62
도봉,2019-08-02,0.62
도봉,2019-08-03,0.62
도봉,2019-08-04,0.62
도봉,2019-08-05,0.62
