구분명,측정일,수위비율
강남,2018-06-01,0.145
강남,2018-06-02,0.15
강남,2018-06-03,0.145
강남,2018-06-04,0.15
강남,2018-06-05,0.15
강남,2018-06-06,0.15
강남,2018-06-07,0.15
강남,2018-06-08,0.1
강남,2018-06-09,0.1
강남,2018-06-10,0.1
강남,2018-06-11,0.608
강남,2018-06-12,0.516
강남,2018-06-13,0.1
강남,2018-06-14,0.62
강남,2018-06-15,0.105
강남,2018-06-16,0.1
강남,2018-06-17,0.095
강남,2018-06-18,0.1
강남,2018-06-19,0.105
강남,2018-06-20,0.105
강남,2018-06-21,0.1
강남,2018-06-22,0.1
강남,2018-06-23,0.1
강남,2018-06-24,0.1
강남,2018-06-25,0.105
강남,2018-06-26,0.58
강남,2018-06-27,0.12
강남,2018-06-28,0.492
강남,2018-06-29,0.125
강남,2018-06-30,0.29
강남,2018-07-01,0.58
강남,2018-07-02,0.788
강남,2018-07-03,0.16
강남,2018-07-04,0.135
강남,2018-07-05,0.33999999999999997
강남,2018-07-06,0.13
강남,2018-07-07,0.13
강남,2018-07-08,0.13
강남,2018-07-09,0.548
강남,2018-07-10,0.584
강남,2018-07-11,0.14
강남,2018-07-12,0.14
강남,2018-07-13,0.135
강남,2018-07-14,0.13
강남,2018-07-15,0.135
강남,2018-07-16,0.13
강남,2018-07-17,0.135
강남,2018-07-18,0.135
강남,2018-07-19,0.692
강남,2018-07-20,0.135
강남,2018-07-21,0.135
강남,2018-07-22,0.13
강남,2018-07-23,0.135
강남,2018-07-24,0.135
강남,2018-07-25,0.135
강남,2018-07-26,0.135
강남,2018-07-27,0.135
강남,2018-07-28,0.5599999999999999
강남,2018-07-29,0.15
강남,2018-07-30,0.135
강남,2018-07-31,0.135
강남,2018-08-01,0.13
강남,2018-08-02,0.135
강남,2018-08-03,0.135
강남,2018-08-04,0.135
강남,2018-08-05,0.172
강남,2018-08-06,0.75
강남,2018-08-07,0.14
강남,2018-08-08,0.14
강남,2018-08-09,0.565
강남,2018-08-10,0.14
강남,2018-08-11,0.14
강남,2018-08-12,0.135
강남,2018-08-13,0.384
강남,2018-08-14,0.14
강남,2018-08-15,0.455
강남,2018-08-16,0.14
강남,2018-08-17,0.135
강남,2018-08-18,0.13
강남,2018-08-19,0.13
강남,2018-08-20,0.135
강남,2018-08-21,0.572
강남,2018-08-22,0.135
강남,2018-08-23,0.244
강남,2018-08-24,0.5559999999999999
강남,2018-08-25,0.14
