자치구(구),날짜,1hr 최대 강수량(mm),일평균 강수량(mm),경사도(˚),해발고도(m),불투수면(%),녹지 면적율(%),하천 면적율(%),복개하천 개수(개),맨홀 개수(개),빗물받이 개수(개),빗물 펌프 개수(개),[AVG] 하수관로 비율(%),[MAX] 하수관로 비율(%),침수 피해(0/1)
강북,20210823,0.01293103448275862,0.014104372355430182,1.0000000000000002,0.9999999999999999,0.0,0.04639391481864705,0.034113768980505055,1.0,0.5086880466472302,0.2361104025304832,0.049019607843137254,0.03478919950257916,0.002773529103701438,0
강북,20210824,0.021551724137931036,0.03526093088857546,1.0000000000000002,0.9999999999999999,0.0,0.04639391481864705,0.034113768980505055,1.0,0.5086880466472302,0.2361104025304832,0.049019607843137254,0.038241786189621534,0.004078719290302845,0
강북,20210825,0.0,0.0,1.0000000000000002,0.9999999999999999,0.0,0.04639391481864705,0.034113768980505055,1.0,0.5086880466472302,0.2361104025304832,0.049019607843137254,0.033157333605265994,0.0019577852554297955,0
강북,20210826,0.0,0.0,1.0000000000000002,0.9999999999999999,0.0,0.04639391481864705,0.034113768980505055,1.0,0.5086880466472302,0.2361104025304832,0.049019607843137254,0.032738394969052384,0.0019577852554297955,0
강북,20210827,0.004310344827586207,0.0014104372355430183,1.0000000000000002,0.9999999999999999,0.0,0.04639391481864705,0.034113768980505055,1.0,0.5086880466472302,0.2361104025304832,0.049019607843137254,0.032455112601701114,0.0017946364833282351,0
강북,20210828,0.0,0.0,1.0000000000000002,0.9999999999999999,0.0,0.04639391481864705,0.034113768980505055,1.0,0.5086880466472302,0.2361104025304832,0.049019607843137254,0.03300571775508299,0.0017946364833282351,0
강북,20210829,0.004310344827586207,0.0014104372355430183,1.0000000000000002,0.9999999999999999,0.0,0.04639391481864705,0.034113768980505055,1.0,0.5086880466472302,0.2361104025304832,0.049019607843137254,0.03304029677133852,0.0017946364833282351,0
강북,20210830,0.0,0.0,1.0000000000000002,0.9999999999999999,0.0,0.04639391481864705,0.034113768980505055,1.0,0.5086880466472302,0.2361104025304832,0.049019607843137254,0.032566829613491326,0.0017946364833282351,0
강북,20210831,0.08189655172413793,0.1918194640338505,1.0000000000000002,0.9999999999999999,0.0,0.04639391481864705,0.034113768980505055,1.0,0.5086880466472302,0.2361104025304832,0.049019607843137254,0.05681872396617643,0.009625777497705722,0
도봉,20210601,0.01293103448275862,0.005641748942172073,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.03145637609278229,0.004560749733863567,0
